Date,Title,Evaluation,Prob
2022-02-15,"Apple PT raised at Tigress as products, services set to drive 'record performance'",positive,0.721312165
2022-02-16,"Google to limit Android tracking; Social media, ad-tech names slump (updated)",positive,0.870989263
2022-02-16,Apple backs federal marijuana legalization efforts through App Store - Forbes,negative,0.819016516
2022-02-16,"Charlie Munger touts Apple and Alibaba, slams Bitcoin at Daily Journal annual meeting",positive,0.681189895
2022-02-17,"Apple likely to see 'increased iPhone sales' thanks to 5G and AR/VR, BofA says",neutral,0.926534295
2022-02-18,Some Apple store workers pressing to unionize - report,positive,0.956094742
2022-02-18,Leveraged and inverse mega-cap ETFs are on the way thanks to Direxion Funds,negative,0.944033265
2022-02-18,Apple promoting Best Picture nominee 'CODA' with free theatrical run,positive,0.892403185
2022-02-20,New 'Ozark' episodes make a splash atop streaming charts for Netflix,neutral,0.749756455
2022-02-21,Growth stocks rule in Goldman screen of biggest retail investor buys and sells,positive,0.593201637
2022-02-22,"Taiwan Semi takes all 5G RF iPhone chip orders, pushing Samsung out: report",neutral,0.849569798
2022-02-22,"Trump's Truth Social hits 170,000 App Store downloads",negative,0.946709037
2022-02-22,"Apple, Ericsson shares perform mildly following latest lawsuit dealings",neutral,0.860292912
2022-02-22,Sony unveils look at redesigned virtual-reality gear,negative,0.885284603
2022-02-23,"S&P 500 is in a correction: history favors bulls, but bears have the Fed",neutral,0.86383903
2022-02-23,Apple to end mask mandate in most U.S. stores: report,neutral,0.75684005
2022-02-23,"Apple outpaces PC market in 2021, research firm shows",negative,0.674893677
2022-02-23,Facebook parent Meta details next-gen AI investments in event,positive,0.829780459
2022-02-24,Market shock from Ukraine invasion offers opportunity to buy tech - Wedbush analyst Dan Ives,neutral,0.946458995
2022-02-24,Tech jumps despite Russian invasion of Ukraine,neutral,0.525669038
2022-02-25,"Apple, Amazon take lead over ESPN in NFL Sunday Ticket bidding - report",positive,0.720312536
2022-02-25,"Catalyst watch for next week: DraftKings event, Lucid earnings and eyes on OPEC",neutral,0.851210654
2022-02-26,"Warren Buffett notes Weschler, Combs control $34B of investments: annual letter",neutral,0.851157546
2022-02-26,Tech Roundup: Russia's invasion of Ukraine hovers over week's activity,neutral,0.949583352
2022-02-27,BofA picks stocks that could benefit from 10 scarcity themes,negative,0.482553512
2022-02-27,Netflix's 'Ozark' dominates to lead more streaming ratings wins,neutral,0.868337929
2022-02-28,"Equinor, UPS and FedEx join drive in divesting from Russia",positive,0.827289999
2022-02-28,"Apple could see 'upside if execution sustains Q1 growth,' J.P. Morgan says",neutral,0.753433883
2022-02-28,Apple says it is in compliance with Dutch watchdog over dating app payments,positive,0.889125764
2022-02-28,Trend of leveraged single stock ETFs gets new player in GraniteShares,neutral,0.812633157
2022-03-01,"Meta initiated hold at Benchmark as ad problem is 'getting worse, not better'",positive,0.721327782
2022-03-01,Apple cuts off online sales and product exports to Russia,negative,0.960390091
2022-03-02,"Microsoft gets clearance from U.K. over Nuance acquisition, paving way for merger",negative,0.965547025
2022-03-02,"Apple announces spring event, expected to unveil iPhone SE, iPad Air",positive,0.789919198
2022-03-02,"Spotify shutters Russia office, pulls Kremlin media from platform",neutral,0.902544796
2022-03-03,Taiwan Semi to start construction on new Japan fab in April: report,negative,0.923274696
2022-03-03,Apple seen leading more tech giants to 'pull the plug' on Russia,neutral,0.861058831
2022-03-03,"Broadcom pops as Q1 results, guidance beat expectations",positive,0.526499867
2022-03-04,Broadcom gets boost as Morgan Stanley says conditions remain 'attractive',positive,0.798334777
2022-03-04,"Intel, Google add to growing tech business boycott of Russia",positive,0.937234819
2022-03-04,Apple says April 11 is return to office date for corporate staff: report,positive,0.711714447
2022-03-04,Apple shareholders approve outside request to audit its civil rights impact,neutral,0.915323913
2022-03-04,"Catalyst watch for next week: GE Investor Day, Apple event and AT&T spotlight",neutral,0.790118992
2022-03-05,"KLA, Applied Materials among those to benefit from 're-shoring' of semiconductors",neutral,0.941469252
2022-03-05,"Tech Roundup: Apple, Intel, Microsoft lead growing tech boycott against Russia",positive,0.725978673
2022-03-06,"Netflix's 'Ozark' leads streaming again, though Amazon makes a 'Reacher' push",neutral,0.650348008
2022-03-07,"Apple iPhone SE with 5G, iPad Air to add to 'monster product cycle:' Ives",neutral,0.517930746
2022-03-07,Apple TV+ launches on Comcast's U.S. platforms,neutral,0.81520915
2022-03-08,"New iPhone SE, Friday Night Baseball highlight Apple's product event",neutral,0.86626476
2022-03-09,"Apple is 'enhancing the power' of its silicon after product event, BofA says",neutral,0.922951162
2022-03-09,"Apple's latest iPhone SE 'should buoy consumer interest,' Citi says",positive,0.932782888
2022-03-11,Amazon's 'Reacher' unseats Netflix from top of streaming ratings,positive,0.939604104
2022-03-12,"Microsoft, Apple among top tech stocks to buy amid sell-off: Wedbush",neutral,0.806018829
2022-03-12,Tech Roundup: Apple's new products and Chinese tech losses grab investors attention,positive,0.632225633
2022-03-14,Apple supplier Foxconn shutters factories amid Shenzhen lockdown,negative,0.921691239
2022-03-14,Meta price target cut at BofA as Russian invasion will have 'modest impact' on sales,negative,0.953937829
2022-03-14,"Apple Watch maintained number one spot in smartwatch market, report says",negative,0.67310369
2022-03-14,"Foxconn debating $9B facility in Saudi Arabia for chips, EV parts: report",positive,0.557368934
2022-03-14,"Apple likely to see 'minimal' impact from Shenzhen lockdown, Morgan Stanley says",neutral,0.816296816
2022-03-15,Apple has 'manageable but significant' exposure to China COVID surge,positive,0.658871472
2022-03-16,Apple supplier Foxconn to restart limited production at Shenzhen operations,positive,0.662250102
2022-03-16,"Google buys startup Raxium for future AR, MR devices: report",negative,0.826733112
2022-03-17,Apple top buy at Wedbush as Fed gives 'bright green light' to buy oversold tech,neutral,0.889017582
2022-03-17,Metaverse heats up as ProShares launches the latest ETF,positive,0.804309309
2022-03-17,IronSource rises as Wedbush adds to Best Ideas List,neutral,0.729238212
2022-03-17,Apple App Store could undergo significant changes in Europe: report,positive,0.754681528
2022-03-18,'Inventing Anna' puts Netflix back atop streaming charts,neutral,0.902873456
2022-03-20,"SA readers grab Amazon, Apple and oil-related names",neutral,0.665828228
2022-03-21,Apple supplier Foxconn back to 'normal' operations following COVID shutdown,neutral,0.940657735
2022-03-21,Apple iPad Pros being tested by Alaska Airlines for check-ins,negative,0.902364552
2022-03-21,"Apple services, including Apple Music, Apple TV+, restored after lengthy outage",positive,0.755522847
2022-03-22,Quarterhill subsidiary announces patent license pact with Apple,neutral,0.632673025
2022-03-23,"Apple seeing 'stellar' iPhone 13 demand, supply chain improving, Wedbush says",neutral,0.751516163
2022-03-23,"Intel, Micron, among CEOs to ask for more gov't funding, but it's not a 'silver bullet,' BofA says",positive,0.956725478
2022-03-24,"Apple iPhone estimates raised at Cowen, firm sees 'healthy' iPhone SE demand",positive,0.830966115
2022-03-24,Apple buying carbon-free aluminum for iPhone SE to reduce carbon footprint,positive,0.94716835
2022-03-24,Google-Spotify deal on billing choice seen boosting content apps,positive,0.689295888
2022-03-24,"Apple working on subscription plan for iPhones, other hardware: report",positive,0.950327694
2022-03-24,"Cook, Nadella, Jassy make the cut, Zuckerberg & Musk donât in new âReturn on Characterâ ETF",neutral,0.932097375
2022-03-25,"Apple, Meta among tech titans facing landmark European regulation",neutral,0.917261958
2022-03-25,Apple appeals ruling it violated California unfair competition law,positive,0.606526434
2022-03-25,Apple to be hit with 10th fine by Dutch regulator over dating apps: report,negative,0.91817981
2022-03-25,"Apple giving second round of stock bonuses, worth up to $200K: report",negative,0.93867445
2022-03-25,Stream a little stream of Oscar: Academy Awards to drive more focus on direct-to-consumer video,neutral,0.617477477
2022-03-26,"Tech Roundup: Apple, chips and Chinese stocks lead a week of sector variety",neutral,0.900637627
2022-03-27,"Apple's 'CODA' becomes first streaming Best Picture Oscar winner, topping Netflix",neutral,0.775051951
2022-03-28,"Apple winning Oscar for Best Picture is 'drop the mic moment,' Wedbush says",positive,0.837556362
2022-03-28,"Apple said cutting iPhone, AirPods production over Ukraine war, inflation",neutral,0.879171968
2022-03-28,"Hot Stocks; AAPL Oscar, reduced production; TSLA pursuing stock dividend; XPEV earnings; AXSM rises",negative,0.926199436
2022-03-28,"Nasdaq, Dow Jones, S&P 500 end choppy session higher as oil falls",negative,0.86486119
2022-03-29,"Apple, Google, Amazon face rising scrutiny as DOJ supports antitrust bill: report",negative,0.600309014
2022-03-29,Pentagon to delay massive cloud computing contract to December,negative,0.864094615
2022-03-30,"Apple, Microsoft and Amazon among Time's 100 most-influential companies",negative,0.820779502
2022-03-30,"Intel CEO earned $178.6M in 2021, more than 1,700 times average worker pay: filing (UPDATE)",neutral,0.815805316
2022-03-30,Apple working to reduce reliance on third parties for future financial products: report,neutral,0.776480675
2022-03-30,Apple snapped its 11-day win streak but these 3 ETFs jumped over 10% during the stretch,neutral,0.603664517
2022-03-30,"iPhone demand is 'strong' BofA says, citing lower trade-in prices",positive,0.939326882
2022-03-30,Apple starts allowing some apps to link outside App Store for sign-up,positive,0.958147585
2022-03-30,"Apple, Meta gave customer data to hackers posing as law enforcement: report",neutral,0.811347365
2022-03-31,Apple reportedly looking at China as an iPhone memory chip source,neutral,0.922915339
2022-04-01,"Apple, Qualcomm taken off J.P. Morgan's Analyst Focus List on consumer spending worries",neutral,0.896955848
2022-04-01,Roblox supports Apple in fight of appeal from Epic Games,negative,0.495570153
2022-04-01,Qualcomm drops as Chinese smartphone weakness persists,positive,0.676964164
2022-04-01,Sony's 'Morbius' finally bares fangs at box office after delays,negative,0.970632851
2022-04-02,"Intel's new GPUs shows promise, but Nvidia still has the advantage",positive,0.494603217
2022-04-03,"Netflix's 'Inventing Anna' leads streaming for third week, while Disney's 'Encanto' sings on",positive,0.938211083
2022-04-04,"iPhone 'builds' have dropped, expected to fall further, Loop Capital says",neutral,0.850610137
2022-04-04,"Apple services are a 'key differentiator,' UBS says",negative,0.973349571
2022-04-05,"Apple App Store revenue growth accelerated in March, Morgan Stanley says",neutral,0.771344423
2022-04-05,Apple says its Worldwide Developers Conference will remain all-online,positive,0.946597815
2022-04-06,"Intel suspends operations in Russia, calls for 'swift return to peace'",neutral,0.93397212
2022-04-06,"Apple ownership jumps to record high among fund managers, BofA says",negative,0.848289013
2022-04-06,"iPhone ownership, intent to buy 'near record highs' for teens: Piper Sandler",positive,0.938021719
2022-04-07,"Apple, software & security should be bought 'aggressively' as rate hikes baked in: Wedbush",neutral,0.848311007
2022-04-07,"Roblox started with buy at Citi, firm says it's 'safe to enter the metaverse'",positive,0.812773824
2022-04-07,"iPhone estimates cut at J.P. Morgan, but higher market share can help Apple",neutral,0.838636398
2022-04-07,Robinhood says Lightning Network is coming to the app,positive,0.948197544
2022-04-07,Why did HP Inc. stock go up today? Warren Buffett buys big stake,neutral,0.807092369
2022-04-08,MLB debut: Apple set to stream 'Friday Night Baseball',neutral,0.841397285
2022-04-10,'Turning Red' turns up atop streaming ratings for Disney,neutral,0.914716721
2022-04-11,Apple reportedly facing a new EU antitrust charge related to streaming services,positive,0.93379581
2022-04-11,Apple to start making iPhone 13 in India: report,negative,0.950575352
2022-04-12,"Apple could buy back $90B in stock, boost dividend 10%",neutral,0.851524234
2022-04-12,Apple could delay blood pressure monitor to Watch until 2024: report,positive,0.670681715
2022-04-12,Apple iPhone maker halts production amid China's Covid crackdown,neutral,0.878917158
